C,Nodal Load Weights Report
C,Filename: nodal_load_weights_202407_4003.csv
C,Report generated 2024-08-20 10:43:55 EST
H,Day,Hour,Location ID,Network Node Description,MW Factor,Energy Component,Congestion Component,Marginal Loss Component,Price
"D","2024-07-23","04","4470","LD.COLD_RV 46","18.000","34.13","0.0","0.67","34.8"
"D","2024-07-23","04","10494","LD.TAFTS_CR34.5","8.000","34.13","0.0","0.85","34.98"
"D","2024-07-23","04","14167","LD.VERGENNE34.5","6.000","34.13","0.0","0.72","34.85"
"D","2024-07-23","04","15410","LD.SHELBURN12.5","7.000","34.13","0.0","0.86","34.99"
"D","2024-07-23","04","15411","LD.CHARLOTT12.5","3.000","34.13","0.0","0.82","34.95"
"D","2024-07-23","04","15412","LD.N_FERRIS12.5","2.000","34.13","0.0","0.78","34.91"
"D","2024-07-23","04","17147","LD.EAST_AVE34.5","14.000","34.13","0.0","0.87","35.0"
"D","2024-07-23","04","36881","LD.NEWFANE 46","12.000","34.13","0.0","0.39","34.52"
"D","2024-07-23","04","36893","LD.LIMEKILN34.5","14.000","34.13","0.0","0.86","34.99"
"D","2024-07-23","04","36981","LD.LYNDONVL34.5","5.000","34.13","0.0","0.59","34.72"
"D","2024-07-23","04","37894","LD.TAFTS_CR12.5","6.000","34.13","0.0","0.85","34.98"
"D","2024-07-23","04","37895","LD.VERNONRD46","7.000","34.13","0.0","0.34","34.47"
"D","2024-07-23","04","40321","LD.JAY_VT  46","9.000","34.13","0.0","0.44","34.57"
"D","2024-07-23","04","46680","LD.GEORGIA 34.5","6.000","34.13","0.0","0.39","34.52"
"D","2024-07-23","05","2437","LD.BARRE_VT34.5","35.000","32.45","0.0","1.24","33.69"
"D","2024-07-23","05","4444","LD.SO_HERO 13.2","4.000","32.45","0.0","0.37","32.82"
"D","2024-07-23","05","4445","LD.BERLINVT34.5","12.000","32.45","0.0","1.33","33.78"
"D","2024-07-23","05","4446","LD.STJHNSBY34.5","11.000","32.45","0.0","0.87","33.32"
"D","2024-07-23","05","4447","LD.IRASBURG46","3.000","32.45","0.0","1.18","33.63"
"D","2024-07-23","05","4448","LD.HIGHGATE46","18.000","32.45","0.0","1.44","33.89"
"D","2024-07-23","05","4449","LD.STALBANS34.5","19.000","32.45","0.0","1.37","33.82"
"D","2024-07-23","05","4450","LD.E_FAIRFX34.5","21.000","32.45","0.0","1.27","33.72"
"D","2024-07-23","05","4451","LD.ESSEX   34.5","25.000","32.45","0.0","1.33","33.78"
"D","2024-07-23","05","4453","LD.EAST_AVE13.8","15.000","32.45","0.0","1.37","33.82"
"D","2024-07-23","05","4454","LD.QUEENCTY34.5","15.000","32.45","0.0","1.23","33.68"
"D","2024-07-23","05","4455","LD.QUEENCTY13.8","12.000","32.45","0.0","1.23","33.68"
"D","2024-07-23","05","4456","LD.NEW_HAVN46","8.000","32.45","0.0","0.76","33.21"
"D","2024-07-23","05","4457","LD.MIDLEBRY46","18.000","32.45","0.0","0.79","33.24"
"D","2024-07-23","05","4458","LD.BLISVILL46","13.000","32.45","0.0","0.47","32.92"
"D","2024-07-23","05","4459","LD.N_RUTLND46","21.000","32.45","0.0","0.7","33.15"
"D","2024-07-23","05","4460","LD.ASCUTNEY46","14.000","32.45","0.0","1.15","33.6"
"D","2024-07-23","05","4461","LD.FLORNCE 46","17.000","32.45","0.0","0.69","33.14"
"D","2024-07-23","05","4462","LD.WINDSOR 46","17.000","32.45","0.0","1.15","33.6"
"D","2024-07-23","05","4463","LD.HARTFDVT46","14.000","32.45","0.0","1.65","34.1"
"D","2024-07-23","05","4464","LD.CHELSEVT46","9.000","32.45","0.0","1.35","33.8"
"D","2024-07-23","05","4466","LD.MIDDLESX34.5","17.000","32.45","0.0","1.37","33.82"
"D","2024-07-23","05","4467","LD.VERNONRD69","10.000","32.45","0.0","0.35","32.8"
"D","2024-07-23","05","4468","LD.BENINGTN46","26.000","32.45","0.0","0.15","32.6"
"D","2024-07-23","05","4470","LD.COLD_RV 46","19.000","32.45","0.0","0.73","33.18"
"D","2024-07-23","05","10494","LD.TAFTS_CR34.5","9.000","32.45","0.0","1.29","33.74"
"D","2024-07-23","05","14167","LD.VERGENNE34.5","6.000","32.45","0.0","0.9","33.35"
"D","2024-07-23","05","15410","LD.SHELBURN12.5","7.000","32.45","0.0","1.17","33.62"
"D","2024-07-23","05","15411","LD.CHARLOTT12.5","3.000","32.45","0.0","1.08","33.53"
"D","2024-07-23","05","15412","LD.N_FERRIS12.5","2.000","32.45","0.0","1.01","33.46"
"D","2024-07-23","05","17147","LD.EAST_AVE34.5","13.000","32.45","0.0","1.37","33.82"
"D","2024-07-23","05","36881","LD.NEWFANE 46","10.000","32.45","0.0","0.41","32.86"
"D","2024-07-23","05","36893","LD.LIMEKILN34.5","13.000","32.45","0.0","1.36","33.81"
"D","2024-07-23","05","36981","LD.LYNDONVL34.5","5.000","32.45","0.0","0.96","33.41"
"D","2024-07-23","05","37894","LD.TAFTS_CR12.5","6.000","32.45","0.0","1.29","33.74"
"D","2024-07-23","05","37895","LD.VERNONRD46","7.000","32.45","0.0","0.35","32.8"
"D","2024-07-23","05","40321","LD.JAY_VT  46","8.000","32.45","0.0","1.28","33.73"
"D","2024-07-23","05","46680","LD.GEORGIA 34.5","10.000","32.45","0.0","1.27","33.72"
"D","2024-07-23","06","2437","LD.BARRE_VT34.5","38.000","29.28","0.0","0.84","30.12"
"D","2024-07-23","06","4444","LD.SO_HERO 13.2","4.000","29.28","0.0","-0.37","28.91"
"D","2024-07-23","06","4445","LD.BERLINVT34.5","12.000","29.28","0.0","0.85","30.13"
"D","2024-07-23","06","4446","LD.STJHNSBY34.5","11.000","29.28","0.0","0.53","29.81"
"D","2024-07-23","06","4447","LD.IRASBURG46","4.000","29.28","0.0","0.27","29.55"
"D","2024-07-23","06","4448","LD.HIGHGATE46","19.000","29.28","0.0","-0.63","28.65"
"D","2024-07-23","06","4449","LD.STALBANS34.5","23.000","29.28","0.0","-0.25","29.03"
"D","2024-07-23","06","4450","LD.E_FAIRFX34.5","23.000","29.28","0.0","-0.04","29.24"
"D","2024-07-23","06","4451","LD.ESSEX   34.5","27.000","29.28","0.0","0.46","29.74"
"D","2024-07-23","06","4453","LD.EAST_AVE13.8","15.000","29.28","0.0","0.5","29.78"
"D","2024-07-23","06","4454","LD.QUEENCTY34.5","14.000","29.28","0.0","0.54","29.82"
"D","2024-07-23","06","4455","LD.QUEENCTY13.8","13.000","29.28","0.0","0.54","29.82"
"D","2024-07-23","06","4456","LD.NEW_HAVN46","9.000","29.28","0.0","0.36","29.64"
"D","2024-07-23","06","4457","LD.MIDLEBRY46","19.000","29.28","0.0","0.41","29.69"
"D","2024-07-23","06","4458","LD.BLISVILL46","13.000","29.28","0.0","0.09","29.37"
"D","2024-07-23","06","4459","LD.N_RUTLND46","22.000","29.28","0.0","0.37","29.65"
"D","2024-07-23","06","4460","LD.ASCUTNEY46","16.000","29.28","0.0","0.87","30.15"
"D","2024-07-23","06","4461","LD.FLORNCE 46","19.000","29.28","0.0","0.34","29.62"
"D","2024-07-23","06","4462","LD.WINDSOR 46","18.000","29.28","0.0","0.87","30.15"
"D","2024-07-23","06","4463","LD.HARTFDVT46","15.000","29.28","0.0","1.33","30.61"
"D","2024-07-23","06","4464","LD.CHELSEVT46","10.000","29.28","0.0","1.03","30.31"
"D","2024-07-23","06","4466","LD.MIDDLESX34.5","18.000","29.28","0.0","0.82","30.1"
"D","2024-07-23","06","4467","LD.VERNONRD69","10.000","29.28","0.0","0.13","29.41"
"D","2024-07-23","06","4468","LD.BENINGTN46","25.000","29.28","0.0","-0.34","28.94"
"D","2024-07-23","06","4470","LD.COLD_RV 46","20.000","29.28","0.0","0.41","29.69"
"D","2024-07-23","06","10494","LD.TAFTS_CR34.5","9.000","29.28","0.0","0.49","29.77"
"D","2024-07-23","06","14167","LD.VERGENNE34.5","7.000","29.28","0.0","0.43","29.71"
"D","2024-07-23","06","15410","LD.SHELBURN12.5","7.000","29.28","0.0","0.53","29.81"
"D","2024-07-23","06","15411","LD.CHARLOTT12.5","3.000","29.28","0.0","0.5","29.78"
"D","2024-07-23","06","15412","LD.N_FERRIS12.5","2.000","29.28","0.0","0.47","29.75"
"D","2024-07-23","06","17147","LD.EAST_AVE34.5","13.000","29.28","0.0","0.5","29.78"
"D","2024-07-23","06","36881","LD.NEWFANE 46","11.000","29.28","0.0","0.17","29.45"
"D","2024-07-23","06","36893","LD.LIMEKILN34.5","14.000","29.28","0.0","0.49","29.77"
"D","2024-07-23","06","36981","LD.LYNDONVL34.5","6.000","29.28","0.0","0.5","29.78"
"D","2024-07-23","06","37894","LD.TAFTS_CR12.5","6.000","29.28","0.0","0.49","29.77"
"D","2024-07-23","06","37895","LD.VERNONRD46","8.000","29.28","0.0","0.13","29.41"
"D","2024-07-23","06","40321","LD.JAY_VT  46","10.000","29.28","0.0","0.16","29.44"
"D","2024-07-23","06","46680","LD.GEORGIA 34.5","11.000","29.28","0.0","-0.04","29.24"
"D","2024-07-23","07","2437","LD.BARRE_VT34.5","34.000","31.41","0.0","0.84","32.25"
"D","2024-07-23","07","4444","LD.SO_HERO 13.2","4.000","31.41","0.0","-0.79","30.62"
"D","2024-07-23","07","4445","LD.BERLINVT34.5","12.000","31.41","0.0","0.8","32.21"
"D","2024-07-23","07","4446","LD.STJHNSBY34.5","12.000","31.41","0.0","0.52","31.93"
"D","2024-07-23","07","4447","LD.IRASBURG46","6.000","31.41","0.0","-0.08","31.33"
"D","2024-07-23","07","4448","LD.HIGHGATE46","19.000","31.41","0.0","-1.61","29.8"
"D","2024-07-23","07","4449","LD.STALBANS34.5","29.000","31.41","0.0","-0.99","30.42"
"D","2024-07-23","07","4450","LD.E_FAIRFX34.5","24.000","31.41","0.0","-0.63","30.78"
"D","2024-07-23","07","4451","LD.ESSEX   34.5","32.000","31.41","0.0","0.14","31.55"
"D","2024-07-23","07","4453","LD.EAST_AVE13.8","15.000","31.41","0.0","0.17","31.58"
"D","2024-07-23","07","4454","LD.QUEENCTY34.5","11.000","31.41","0.0","0.29","31.7"
"D","2024-07-23","07","4455","LD.QUEENCTY13.8","13.000","31.41","0.0","0.29","31.7"
"D","2024-07-23","07","4456","LD.NEW_HAVN46","11.000","31.41","0.0","0.18","31.59"
"D","2024-07-23","07","4457","LD.MIDLEBRY46","21.000","31.41","0.0","0.24","31.65"
"D","2024-07-23","07","4458","LD.BLISVILL46","15.000","31.41","0.0","-0.15","31.26"
"D","2024-07-23","07","4459","LD.N_RUTLND46","23.000","31.41","0.0","0.23","31.64"
"D","2024-07-23","07","4460","LD.ASCUTNEY46","15.000","31.41","0.0","0.88","32.29"
"D","2024-07-23","07","4461","LD.FLORNCE 46","19.000","31.41","0.0","0.18","31.59"
"D","2024-07-23","07","4462","LD.WINDSOR 46","18.000","31.41","0.0","0.88","32.29"
"D","2024-07-23","07","4463","LD.HARTFDVT46","16.000","31.41","0.0","1.42","32.83"
"D","2024-07-23","07","4464","LD.CHELSEVT46","11.000","31.41","0.0","1.08","32.49"
"D","2024-07-23","07","4466","LD.MIDDLESX34.5","17.000","31.41","0.0","0.74","32.15"
"D","2024-07-23","07","4467","LD.VERNONRD69","11.000","31.41","0.0","-0.01","31.4"
"D","2024-07-23","07","4468","LD.BENINGTN46","31.000","31.41","0.0","-0.84","30.57"
"D","2024-07-23","07","4470","LD.COLD_RV 46","20.000","31.41","0.0","0.28","31.69"
"D","2024-07-23","07","10494","LD.TAFTS_CR34.5","9.000","31.41","0.0","0.19","31.6"
"D","2024-07-23","07","14167","LD.VERGENNE34.5","6.000","31.41","0.0","0.23","31.64"
"D","2024-07-23","07","15410","LD.SHELBURN12.5","7.000","31.41","0.0","0.29","31.7"
"D","2024-07-23","07","15411","LD.CHARLOTT12.5","4.000","31.41","0.0","0.28","31.69"
"D","2024-07-23","07","15412","LD.N_FERRIS12.5","2.000","31.41","0.0","0.26","31.67"
"D","2024-07-23","07","17147","LD.EAST_AVE34.5","14.000","31.41","0.0","0.17","31.58"
"D","2024-07-23","07","36881","LD.NEWFANE 46","9.000","31.41","0.0","0.03","31.44"
"D","2024-07-23","07","36893","LD.LIMEKILN34.5","15.000","31.41","0.0","0.17","31.58"
"D","2024-07-23","07","36981","LD.LYNDONVL34.5","6.000","31.41","0.0","0.42","31.83"
"D","2024-07-23","07","37894","LD.TAFTS_CR12.5","6.000","31.41","0.0","0.19","31.6"
"D","2024-07-23","07","37895","LD.VERNONRD46","6.000","31.41","0.0","-0.01","31.4"
"D","2024-07-23","07","40321","LD.JAY_VT  46","10.000","31.41","0.0","-0.31","31.1"
"D","2024-07-23","07","46680","LD.GEORGIA 34.5","7.000","31.41","0.0","-0.63","30.78"
"D","2024-07-23","08","2437","LD.BARRE_VT34.5","37.000","36.04","0.0","0.96","37.0"
"D","2024-07-23","08","4444","LD.SO_HERO 13.2","4.000","36.04","0.0","-1.15","34.89"
"D","2024-07-23","08","4445","LD.BERLINVT34.5","13.000","36.04","0.0","0.91","36.95"
"D","2024-07-23","08","4446","LD.STJHNSBY34.5","13.000","36.04","0.0","0.62","36.66"
"D","2024-07-23","08","4447","LD.IRASBURG46","7.000","36.04","0.0","-0.1","35.94"
"D","2024-07-23","08","4448","LD.HIGHGATE46","19.000","36.04","0.0","-1.98","34.06"
"D","2024-07-23","08","4449","LD.STALBANS34.5","31.000","36.04","0.0","-1.26","34.78"
"D","2024-07-23","08","4450","LD.E_FAIRFX34.5","25.000","36.04","0.0","-0.86","35.18"
"D","2024-07-23","08","4451","LD.ESSEX   34.5","34.000","36.04","0.0","0.03","36.07"
"D","2024-07-23","08","4453","LD.EAST_AVE13.8","17.000","36.04","0.0","0.08","36.12"
"D","2024-07-23","08","4454","LD.QUEENCTY34.5","12.000","36.04","0.0","0.21","36.25"
"D","2024-07-23","08","4455","LD.QUEENCTY13.8","14.000","36.04","0.0","0.21","36.25"
"D","2024-07-23","08","4456","LD.NEW_HAVN46","11.000","36.04","0.0","0.05","36.09"
"D","2024-07-23","08","4457","LD.MIDLEBRY46","23.000","36.04","0.0","0.12","36.16"
"D","2024-07-23","08","4458","LD.BLISVILL46","15.000","36.04","0.0","-0.33","35.71"
"D","2024-07-23","08","4459","LD.N_RUTLND46","24.000","36.04","0.0","0.1","36.14"
"D","2024-07-23","08","4460","LD.ASCUTNEY46","16.000","36.04","0.0","0.91","36.95"
"D","2024-07-23","08","4461","LD.FLORNCE 46","20.000","36.04","0.0","0.04","36.08"
"D","2024-07-23","08","4462","LD.WINDSOR 46","19.000","36.04","0.0","0.91","36.95"
"D","2024-07-23","08","4463","LD.HARTFDVT46","17.000","36.04","0.0","1.55","37.59"
"D","2024-07-23","08","4464","LD.CHELSEVT46","12.000","36.04","0.0","1.22","37.26"
"D","2024-07-23","08","4466","LD.MIDDLESX34.5","18.000","36.04","0.0","0.81","36.85"
"D","2024-07-23","08","4467","LD.VERNONRD69","12.000","36.04","0.0","-0.22","35.82"
"D","2024-07-23","08","4468","LD.BENINGTN46","34.000","36.04","0.0","-1.17","34.87"
"D","2024-07-23","08","4470","LD.COLD_RV 46","21.000","36.04","0.0","0.15","36.19"
"D","2024-07-23","08","10494","LD.TAFTS_CR34.5","10.000","36.04","0.0","0.1","36.14"
"D","2024-07-23","08","14167","LD.VERGENNE34.5","6.000","36.04","0.0","0.12","36.16"
"D","2024-07-23","08","15410","LD.SHELBURN12.5","8.000","36.04","0.0","0.2","36.24"
"D","2024-07-23","08","15411","LD.CHARLOTT12.5","4.000","36.04","0.0","0.18","36.22"
"D","2024-07-23","08","15412","LD.N_FERRIS12.5","2.000","36.04","0.0","0.16","36.2"
"D","2024-07-23","08","17147","LD.EAST_AVE34.5","15.000","36.04","0.0","0.08","36.12"
"D","2024-07-23","08","36881","LD.NEWFANE 46","9.000","36.04","0.0","-0.16","35.88"
"D","2024-07-23","08","36893","LD.LIMEKILN34.5","17.000","36.04","0.0","0.07","36.11"
"D","2024-07-23","08","36981","LD.LYNDONVL34.5","7.000","36.04","0.0","0.5","36.54"
"D","2024-07-23","08","37894","LD.TAFTS_CR12.5","7.000","36.04","0.0","0.1","36.14"
"D","2024-07-23","08","37895","LD.VERNONRD46","7.000","36.04","0.0","-0.22","35.82"
"D","2024-07-23","08","40321","LD.JAY_VT  46","11.000","36.04","0.0","-0.38","35.66"
"D","2024-07-23","08","46680","LD.GEORGIA 34.5","8.000","36.04","0.0","-0.86","35.18"
"D","2024-07-23","09","2437","LD.BARRE_VT34.5","40.000","33.52","0.0","0.88","34.4"
"D","2024-07-23","09","4444","LD.SO_HERO 13.2","4.000","33.52","0.0","-1.1","32.42"
"D","2024-07-23","09","4445","LD.BERLINVT34.5","14.000","33.52","0.0","0.84","34.36"
"D","2024-07-23","09","4446","LD.STJHNSBY34.5","13.000","33.52","0.0","0.54","34.06"
"D","2024-07-23","09","4447","LD.IRASBURG46","7.000","33.52","0.0","-0.04","33.48"
"D","2024-07-23","09","4448","LD.HIGHGATE46","19.000","33.52","0.0","-1.82","31.7"
"D","2024-07-23","09","4449","LD.STALBANS34.5","32.000","33.52","0.0","-1.16","32.36"
"D","2024-07-23","09","4450","LD.E_FAIRFX34.5","26.000","33.52","0.0","-0.78","32.74"
"D","2024-07-23","09","4451","LD.ESSEX   34.5","35.000","33.52","0.0","0.05","33.57"
"D","2024-07-23","09","4453","LD.EAST_AVE13.8","17.000","33.52","0.0","0.09","33.61"
"D","2024-07-23","09","4454","LD.QUEENCTY34.5","14.000","33.52","0.0","0.21","33.73"
"D","2024-07-23","09","4455","LD.QUEENCTY13.8","15.000","33.52","0.0","0.21","33.73"
"D","2024-07-23","09","4456","LD.NEW_HAVN46","11.000","33.52","0.0","0.03","33.55"
"D","2024-07-23","09","4457","LD.MIDLEBRY46","24.000","33.52","0.0","0.1","33.62"
"D","2024-07-23","09","4458","LD.BLISVILL46","16.000","33.52","0.0","-0.32","33.2"
"D","2024-07-23","09","4459","LD.N_RUTLND46","26.000","33.52","0.0","0.08","33.6"
"D","2024-07-23","09","4460","LD.ASCUTNEY46","16.000","33.52","0.0","0.85","34.37"
"D","2024-07-23","09","4461","LD.FLORNCE 46","21.000","33.52","0.0","0.03","33.55"
"D","2024-07-23","09","4462","LD.WINDSOR 46","19.000","33.52","0.0","0.85","34.37"
"D","2024-07-23","09","4463","LD.HARTFDVT46","18.000","33.52","0.0","1.36","34.88"
"D","2024-07-23","09","4464","LD.CHELSEVT46","11.000","33.52","0.0","1.09","34.61"
"D","2024-07-23","09","4466","LD.MIDDLESX34.5","19.000","33.52","0.0","0.76","34.28"
"D","2024-07-23","09","4467","LD.VERNONRD69","12.000","33.52","0.0","-0.23","33.29"
"D","2024-07-23","09","4468","LD.BENINGTN46","36.000","33.52","0.0","-1.12","32.4"
"D","2024-07-23","09","4470","LD.COLD_RV 46","23.000","33.52","0.0","0.13","33.65"
"D","2024-07-23","09","10494","LD.TAFTS_CR34.5","11.000","33.52","0.0","0.11","33.63"
"D","2024-07-23","09","14167","LD.VERGENNE34.5","7.000","33.52","0.0","0.11","33.63"
"D","2024-07-23","09","15410","LD.SHELBURN12.5","8.000","33.52","0.0","0.2","33.72"
"D","2024-07-23","09","15411","LD.CHARLOTT12.5","4.000","33.52","0.0","0.18","33.7"
"D","2024-07-23","09","15412","LD.N_FERRIS12.5","3.000","33.52","0.0","0.15","33.67"
"D","2024-07-23","09","17147","LD.EAST_AVE34.5","16.000","33.52","0.0","0.09","33.61"
"D","2024-07-23","09","36881","LD.NEWFANE 46","10.000","33.52","0.0","-0.17","33.35"
"D","2024-07-23","09","36893","LD.LIMEKILN34.5","18.000","33.52","0.0","0.09","33.61"
"D","2024-07-23","09","36981","LD.LYNDONVL34.5","8.000","33.52","0.0","0.46","33.98"
"D","2024-07-23","09","37894","LD.TAFTS_CR12.5","7.000","33.52","0.0","0.11","33.63"
"D","2024-07-23","09","37895","LD.VERNONRD46","7.000","33.52","0.0","-0.23","33.29"
"D","2024-07-23","09","40321","LD.JAY_VT  46","11.000","33.52","0.0","-0.3","33.22"
"D","2024-07-23","09","46680","LD.GEORGIA 34.5","9.000","33.52","0.0","-0.78","32.74"
"D","2024-07-23","10","2437","LD.BARRE_VT34.5","40.000","31.0","0.0","0.84","31.84"
"D","2024-07-23","10","4444","LD.SO_HERO 13.2","3.000","31.0","0.0","-0.91","30.09"
"D","2024-07-23","10","4445","LD.BERLINVT34.5","15.000","31.0","0.0","0.81","31.81"
"D","2024-07-23","10","4446","LD.STJHNSBY34.5","12.000","31.0","0.0","0.49","31.49"
"D","2024-07-23","10","4447","LD.IRASBURG46","8.000","31.0","0.0","-0.02","30.98"
"D","2024-07-23","10","4448","LD.HIGHGATE46","15.000","31.0","0.0","-1.63","29.37"
"D","2024-07-23","10","4449","LD.STALBANS34.5","32.000","31.0","0.0","-1.02","29.98"
"D","2024-07-23","10","4450","LD.E_FAIRFX34.5","26.000","31.0","0.0","-0.66","30.34"
"D","2024-07-23","10","4451","LD.ESSEX   34.5","36.000","31.0","0.0","0.1","31.1"
"D","2024-07-23","10","4453","LD.EAST_AVE13.8","18.000","31.0","0.0","0.14","31.14"
"D","2024-07-23","10","4454","LD.QUEENCTY34.5","14.000","31.0","0.0","0.25","31.25"
"D","2024-07-23","10","4455","LD.QUEENCTY13.8","16.000","31.0","0.0","0.25","31.25"
"D","2024-07-23","10","4456","LD.NEW_HAVN46","11.000","31.0","0.0","0.08","31.08"
"D","2024-07-23","10","4457","LD.MIDLEBRY46","24.000","31.0","0.0","0.14","31.14"
"D","2024-07-23","10","4458","LD.BLISVILL46","15.000","31.0","0.0","-0.18","30.82"
"D","2024-07-23","10","4459","LD.N_RUTLND46","24.000","31.0","0.0","0.12","31.12"
"D","2024-07-23","10","4460","LD.ASCUTNEY46","16.000","31.0","0.0","0.83","31.83"
"D","2024-07-23","10","4461","LD.FLORNCE 46","21.000","31.0","0.0","0.07","31.07"
"D","2024-07-23","10","4462","LD.WINDSOR 46","19.000","31.0","0.0","0.83","31.83"
"D","2024-07-23","10","4463","LD.HARTFDVT46","18.000","31.0","0.0","1.3","32.3"
"D","2024-07-23","10","4464","LD.CHELSEVT46","12.000","31.0","0.0","1.03","32.03"
"D","2024-07-23","10","4466","LD.MIDDLESX34.5","20.000","31.0","0.0","0.74","31.74"
"D","2024-07-23","10","4467","LD.VERNONRD69","12.000","31.0","0.0","-0.18","30.82"
"D","2024-07-23","10","4468","LD.BENINGTN46","36.000","31.0","0.0","-0.9","30.1"
"D","2024-07-23","10","4470","LD.COLD_RV 46","22.000","31.0","0.0","0.17","31.17"
"D","2024-07-23","10","10494","LD.TAFTS_CR34.5","11.000","31.0","0.0","0.16","31.16"
"D","2024-07-23","10","14167","LD.VERGENNE34.5","6.000","31.0","0.0","0.15","31.15"
"D","2024-07-23","10","15410","LD.SHELBURN12.5","9.000","31.0","0.0","0.24","31.24"
"D","2024-07-23","10","15411","LD.CHARLOTT12.5","4.000","31.0","0.0","0.22","31.22"
"D","2024-07-23","10","15412","LD.N_FERRIS12.5","2.000","31.0","0.0","0.19","31.19"
"D","2024-07-23","10","17147","LD.EAST_AVE34.5","16.000","31.0","0.0","0.14","31.14"
"D","2024-07-23","10","36881","LD.NEWFANE 46","10.000","31.0","0.0","-0.12","30.88"
"D","2024-07-23","10","36893","LD.LIMEKILN34.5","18.000","31.0","0.0","0.14","31.14"
"D","2024-07-23","10","36981","LD.LYNDONVL34.5","7.000","31.0","0.0","0.42","31.42"
"D","2024-07-23","10","37894","LD.TAFTS_CR12.5","8.000","31.0","0.0","0.16","31.16"
"D","2024-07-23","10","37895","LD.VERNONRD46","7.000","31.0","0.0","-0.18","30.82"
"D","2024-07-23","10","40321","LD.JAY_VT  46","11.000","31.0","0.0","-0.25","30.75"
"D","2024-07-23","10","46680","LD.GEORGIA 34.5","9.000","31.0","0.0","-0.66","30.34"
"D","2024-07-23","11","2437","LD.BARRE_VT34.5","41.000","31.64","0.0","0.83","32.47"
"D","2024-07-23","11","4444","LD.SO_HERO 13.2","3.000","31.64","0.0","-0.86","30.78"
"D","2024-07-23","11","4445","LD.BERLINVT34.5","15.000","31.64","0.0","0.8","32.44"
"D","2024-07-23","11","4446","LD.STJHNSBY34.5","11.000","31.64","0.0","0.47","32.11"
"D","2024-07-23","11","4447","LD.IRASBURG46","8.000","31.64","0.0","-0.07","31.57"
"D","2024-07-23","11","4448","LD.HIGHGATE46","20.000","31.64","0.0","-1.69","29.95"
"D","2024-07-23","11","4449","LD.STALBANS34.5","28.000","31.64","0.0","-1.06","30.58"
"D","2024-07-23","11","4450","LD.E_FAIRFX34.5","24.000","31.64","0.0","-0.69","30.95"
"D","2024-07-23","11","4451","LD.ESSEX   34.5","35.000","31.64","0.0","0.11","31.75"
"D","2024-07-23","11","4453","LD.EAST_AVE13.8","19.000","31.64","0.0","0.15","31.79"
"D","2024-07-23","11","4454","LD.QUEENCTY34.5","14.000","31.64","0.0","0.26","31.9"
"D","2024-07-23","11","4455","LD.QUEENCTY13.8","17.000","31.64","0.0","0.26","31.9"
"D","2024-07-23","11","4456","LD.NEW_HAVN46","11.000","31.64","0.0","0.11","31.75"
"D","2024-07-23","11","4457","LD.MIDLEBRY46","23.000","31.64","0.0","0.18","31.82"
"D","2024-07-23","11","4458","LD.BLISVILL46","14.000","31.64","0.0","-0.09","31.55"
"D","2024-07-23","11","4459","LD.N_RUTLND46","24.000","31.64","0.0","0.16","31.8"
"D","2024-07-23","11","4460","LD.ASCUTNEY46","16.000","31.64","0.0","0.86","32.5"
"D","2024-07-23","11","4461","LD.FLORNCE 46","21.000","31.64","0.0","0.12","31.76"
"D","2024-07-23","11","4462","LD.WINDSOR 46","18.000","31.64","0.0","0.86","32.5"
"D","2024-07-23","11","4463","LD.HARTFDVT46","18.000","31.64","0.0","1.34","32.98"
"D","2024-07-23","11","4464","LD.CHELSEVT46","12.000","31.64","0.0","1.04","32.68"
"D","2024-07-23","11","4466","LD.MIDDLESX34.5","19.000","31.64","0.0","0.73","32.37"
"D","2024-07-23","11","4467","LD.VERNONRD69","12.000","31.64","0.0","-0.14","31.5"
"D","2024-07-23","11","4468","LD.BENINGTN46","34.000","31.64","0.0","-0.76","30.88"
"D","2024-07-23","11","4470","LD.COLD_RV 46","22.000","31.64","0.0","0.2","31.84"
"D","2024-07-23","11","10494","LD.TAFTS_CR34.5","11.000","31.64","0.0","0.17","31.81"
"D","2024-07-23","11","14167","LD.VERGENNE34.5","5.000","31.64","0.0","0.17","31.81"
"D","2024-07-23","11","15410","LD.SHELBURN12.5","8.000","31.64","0.0","0.26","31.9"
"D","2024-07-23","11","15411","LD.CHARLOTT12.5","3.000","31.64","0.0","0.23","31.87"
"D","2024-07-23","11","15412","LD.N_FERRIS12.5","1.000","31.64","0.0","0.2","31.84"
"D","2024-07-23","11","17147","LD.EAST_AVE34.5","16.000","31.64","0.0","0.15","31.79"
"D","2024-07-23","11","36881","LD.NEWFANE 46","10.000","31.64","0.0","-0.09","31.55"
"D","2024-07-23","11","36893","LD.LIMEKILN34.5","17.000","31.64","0.0","0.15","31.79"
"D","2024-07-23","11","36981","LD.LYNDONVL34.5","8.000","31.64","0.0","0.39","32.03"
"D","2024-07-23","11","37894","LD.TAFTS_CR12.5","8.000","31.64","0.0","0.17","31.81"
"D","2024-07-23","11","37895","LD.VERNONRD46","7.000","31.64","0.0","-0.14","31.5"
"D","2024-07-23","11","40321","LD.JAY_VT  46","10.000","31.64","0.0","-0.3","31.34"
"D","2024-07-23","11","46680","LD.GEORGIA 34.5","7.000","31.64","0.0","-0.69","30.95"
"D","2024-07-23","12","2437","LD.BARRE_VT34.5","39.000","29.82","0.0","0.74","30.56"
"D","2024-07-23","12","4444","LD.SO_HERO 13.2","2.000","29.82","0.0","-0.77","29.05"
