GenId,PlantCode,PlantName,HopeType,EIA Technology,State,County,LoadZone,Zone,Pmax (MW),AssignedBus,SplitIndex,SplitShare,PlantLatitude,PlantLongitude,AssignedBusLatitude,AssignedBusLongitude,MappingMethod,DataSource
G232,58180,UNH 7.9 MW Plant,Bio,Landfill Gas,NH,Strafford,NH,NNE,7.9,128,1,1.0,43.13674,-70.936125,42.99917,-71.128549,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G233,59622,Future Generation Wind,WindOn,Onshore Wind Turbine,MA,Plymouth,SEMA,SENE,7.9,42,1,1.0,41.774444,-70.615833,41.805952,-70.622707,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G234,63895,Augusta PV - BD Solar Augusta LLC,SolarPV,Solar Photovoltaic,ME,Kennebec,ME,Maine,7.2,187,1,1.0,44.328,-69.731,44.182743,-69.881012,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G235,54225,Gillette SBMC,NGCT,Natural Gas Fired Combustion Turbine,MA,Suffolk,NEMA/Boston,SENE,7.2,156,1,1.0,42.3436,-71.0559,42.321072,-70.9681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G236,60457,Athens Energy,Bio,Wood/Wood Waste Biomass,ME,Somerset,ME,Maine,7.1,53,1,1.0,44.945514,-69.660705,44.889002,-69.73159,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G237,64068,BD Solar Hancock LLC,SolarPV,Solar Photovoltaic,ME,Hancock,ME,Maine,7.0,190,1,1.0,44.535671,-68.354732,44.63347,-68.693868,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G238,64069,Winslow PV - BD Solar 2 LLC,SolarPV,Solar Photovoltaic,ME,Kennebec,ME,Maine,7.0,174,1,1.0,44.56,-69.59,44.654994,-69.498223,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G239,64070,BD Solar Ellsworth LLC,SolarPV,Solar Photovoltaic,ME,Hancock,ME,Maine,7.0,190,1,1.0,44.534547,-68.378789,44.63347,-68.693868,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G240,6081,Stony Brook,SolarPV,Solar Photovoltaic,MA,Hampden,WCMA,ROP,6.9,200,1,1.0,42.1978,-72.5106,42.190512,-72.421681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G241,50999,Aziscohos Hydroelectric Project,Hydro,Conventional Hydroelectric,ME,Oxford,ME,Maine,6.8,209,1,1.0,44.9439,-70.9975,44.621823,-70.166506,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G242,61857,Toray Plastic America's CHP Plant,NGCT,Natural Gas Fired Combustion Turbine,RI,Washington,RI,SENE,6.8,86,1,1.0,41.593802,-71.427609,41.583065,-71.447783,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G243,60621,Worcester Landfill,SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,6.5,24,1,1.0,42.219,-71.791,42.152389,-72.192683,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G244,66584,White Rock Road LLC,SolarPV,Solar Photovoltaic,RI,Washington,RI,SENE,6.5,86,1,1.0,41.400949,-71.839504,41.583065,-71.447783,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G245,58682,Dartmouth,SolarPV,Solar Photovoltaic,MA,Bristol,SEMA,SENE,6.3,79,1,1.0,41.676111,-70.996944,41.725925,-70.996903,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G246,52061,Hartford Hospital Cogeneration,NGCC,Natural Gas Fired Combined Cycle,CT,Hartford,CT,ROP,6.2,23,1,1.0,41.7631,-72.6733,41.750608,-72.639001,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G247,6012,Sherman,Hydro,Conventional Hydroelectric,MA,Franklin,WCMA,ROP,6.1,146,1,1.0,42.7297,-72.9303,42.591551,-72.495061,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G248,50087,Univ of Massachusetts Medical Center,NGCT,Natural Gas Fired Combustion Turbine,MA,Worcester,WCMA,ROP,6.0,24,1,1.0,42.279015,-71.759772,42.152389,-72.192683,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G249,3720,Peterson,Hydro,Conventional Hydroelectric,VT,Chittenden,VT,NNE,5.8,3,1,1.0,44.6381,-73.1625,44.540475,-72.765552,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G250,61755,"East Acres Solar NG, LLC",SolarPV,Solar Photovoltaic,MA,Berkshire,WCMA,ROP,5.8,98,1,1.0,42.487476,-73.242331,42.454238,-72.608919,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G251,54228,Erving Paper Mills,NGCT,Natural Gas Fired Combustion Turbine,MA,Franklin,WCMA,ROP,5.5,146,1,1.0,42.5983,-72.3875,42.591551,-72.495061,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G252,7381,Searsburg Wind Turbine,WindOn,Onshore Wind Turbine,VT,Bennington,VT,NNE,5.2,43,1,1.0,42.8625,-72.9628,43.508793,-72.867681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G253,10255,West Enfield Hydro,Hydro,Conventional Hydroelectric,ME,Penobscot,ME,Maine,5.1,185,1,1.0,45.2497,-68.6483,45.158338,-68.581164,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G254,63896,Fairfield PV - BD Solar Fairfield LLC,SolarPV,Solar Photovoltaic,ME,Somerset,ME,Maine,5.0,174,1,1.0,44.634,-69.597,44.654994,-69.498223,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G255,64062,Palmyra PV - BD Solar Palmyra LLC,SolarPV,Solar Photovoltaic,ME,Somerset,ME,Maine,5.0,184,1,1.0,44.84,-69.31,44.94165,-69.096351,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G256,65112,River Road,SolarPV,Solar Photovoltaic,ME,Somerset,ME,Maine,5.0,174,1,1.0,44.74111,-69.762861,44.654994,-69.498223,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G257,65342,Gorham Solar 1 (CSG),SolarPV,Solar Photovoltaic,ME,Cumberland,ME,Maine,5.0,145,1,1.0,43.660252,-70.410498,43.839912,-70.157697,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G258,65461,Unity Solar,SolarPV,Solar Photovoltaic,ME,Waldo,ME,Maine,5.0,174,1,1.0,44.598,-69.357,44.654994,-69.498223,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G259,65532,Baldwin (ME),SolarPV,Solar Photovoltaic,ME,Cumberland,ME,Maine,5.0,215,1,1.0,43.79322,-70.75685,44.008051,-70.504117,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G260,65534,Monmouth,SolarPV,Solar Photovoltaic,ME,Kennebec,ME,Maine,5.0,187,1,1.0,44.192188,-70.021685,44.182743,-69.881012,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G261,65858,Dynamic Corinth (CSG),SolarPV,Solar Photovoltaic,ME,Penobscot,ME,Maine,5.0,184,1,1.0,45.011548,-69.0267,44.94165,-69.096351,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G262,65859,Dynamic Madison (CSG),SolarPV,Solar Photovoltaic,ME,Somerset,ME,Maine,5.0,53,1,1.0,44.791662,-69.7374,44.889002,-69.73159,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G263,66100,Water Street Solar,SolarPV,Solar Photovoltaic,ME,Kennebec,ME,Maine,5.0,187,1,1.0,44.2424,-69.7543,44.182743,-69.881012,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G264,66136,"AES Daigle Solar, LLC",SolarPV,Solar Photovoltaic,ME,Aroostook,ME,Maine,5.0,189,1,1.0,47.2779,-68.5713,45.494598,-68.581815,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G265,66876,Cenergy - Waterville (CSG),SolarPV,Solar Photovoltaic,ME,Kennebec,ME,Maine,5.0,174,1,1.0,44.538719,-69.668883,44.654994,-69.498223,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G266,66878,Cenergy - Wiscasset (CSG),SolarPV,Solar Photovoltaic,ME,Lincoln,ME,Maine,5.0,17,1,1.0,43.964548,-69.704763,43.897003,-69.76971,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G267,66962,ME Novel Lighthouse - Carrabassett,SolarPV,Solar Photovoltaic,ME,Franklin,ME,Maine,5.0,141,1,1.0,45.101453,-70.341231,44.987546,-69.91202,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G268,67061,Fort Fairfield,SolarPV,Solar Photovoltaic,ME,Aroostook,ME,Maine,5.0,189,1,1.0,46.773222,-67.850833,45.494598,-68.581815,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G269,67194,ME - EDFR - Phase I - Bristol,SolarPV,Solar Photovoltaic,ME,Lincoln,ME,Maine,5.0,245,1,1.0,43.965641,-69.518107,43.915025,-69.437411,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G270,67286,Athens AT01,SolarPV,Solar Photovoltaic,ME,Somerset,ME,Maine,5.0,53,1,1.0,44.9485,-69.6523,44.889002,-69.73159,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G271,67333,Standish,SolarPV,Solar Photovoltaic,ME,Cumberland,ME,Maine,5.0,145,1,1.0,43.7511,-70.5466,43.839912,-70.157697,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G272,67336,Town House,SolarPV,Solar Photovoltaic,ME,Kennebec,ME,Maine,5.0,187,1,1.0,44.28,-69.74456,44.182743,-69.881012,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G273,67349,ME-EDFR-Phase I-Woolwich,SolarPV,Solar Photovoltaic,ME,Sagadahoc,ME,Maine,5.0,17,1,1.0,43.93795,-69.784175,43.897003,-69.76971,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G274,67350,ME-EDFR-Phase I-Embden,SolarPV,Solar Photovoltaic,ME,Somerset,ME,Maine,5.0,141,1,1.0,44.949,-69.879131,44.987546,-69.91202,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G275,67375,"BWC Beech Ridge Brook, LLC",SolarPV,Solar Photovoltaic,ME,Cumberland,ME,Maine,5.0,145,1,1.0,43.614962,-70.408017,43.839912,-70.157697,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G276,67400,North Bridgton,SolarPV,Solar Photovoltaic,ME,Cumberland,ME,Maine,5.0,215,1,1.0,44.1012,-70.70577,44.008051,-70.504117,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G277,67438,Oakland,SolarPV,Solar Photovoltaic,ME,Kennebec,ME,Maine,5.0,174,1,1.0,44.57221,-69.6917,44.654994,-69.498223,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G278,67448,Quarry,SolarPV,Solar Photovoltaic,ME,York,ME,Maine,5.0,145,1,1.0,43.33777,-70.73331,43.839912,-70.157697,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G279,67449,Ryans Ranch,SolarPV,Solar Photovoltaic,ME,Oxford,ME,Maine,5.0,207,1,1.0,44.179791,-70.514579,44.096175,-70.371567,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G280,67453,Shaker,SolarPV,Solar Photovoltaic,ME,Cumberland,ME,Maine,5.0,63,1,1.0,43.89492,-70.34346,43.936182,-70.245689,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G281,68625,Bates College Skowhegan,SolarPV,Solar Photovoltaic,ME,Somerset,ME,Maine,5.0,174,1,1.0,44.75753,-69.63688,44.654994,-69.498223,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G282,10526,Dodge Falls Associates,Hydro,Conventional Hydroelectric,NH,Grafton,NH,NNE,5.0,132,1,1.0,44.2081,-72.0581,44.113592,-71.476754,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G283,3739,Marshfield 6,Hydro,Conventional Hydroelectric,VT,Washington,VT,NNE,5.0,181,1,1.0,44.3606,-72.3356,44.304666,-72.610356,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G284,6520,Waterbury 22,Hydro,Conventional Hydroelectric,VT,Washington,VT,NNE,5.0,181,1,1.0,44.38126,-72.76769,44.304666,-72.610356,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G285,60874,GMP Solar - Hartford,SolarPV,Solar Photovoltaic,VT,Windsor,VT,NNE,5.0,1,1,1.0,43.632074,-72.418566,43.700873,-72.541125,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G286,60877,GMP Solar - Williamstown,SolarPV,Solar Photovoltaic,VT,Orange,VT,NNE,5.0,139,1,1.0,44.136051,-72.510509,44.127872,-72.436532,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G287,61124,Elizabeth Mines Solar 1,SolarPV,Solar Photovoltaic,VT,Orange,VT,NNE,5.0,2,1,1.0,43.823611,-72.33111,43.95969,-72.553441,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G288,62381,GMP Solar/Storage-Milton Hybrid,SolarPV,Solar Photovoltaic,VT,Chittenden,VT,NNE,5.0,3,1,1.0,44.392141,-73.10233,44.540475,-72.765552,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G289,62382,GMP Solar/Storage-Ferrisburgh Hybrid,SolarPV,Solar Photovoltaic,VT,Addison,VT,NNE,5.0,30,1,1.0,44.133411,-73.144064,44.129124,-72.788096,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G290,66166,South Street - Middlebury,SolarPV,Solar Photovoltaic,VT,Addison,VT,NNE,5.0,40,1,1.0,43.986404,-73.174874,43.882537,-72.959515,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G291,69002,Brattleboro (Windham Landfill),SolarPV,Solar Photovoltaic,VT,Windham,VT,NNE,5.0,43,1,1.0,42.89335,-72.54054,43.508793,-72.867681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G292,58554,"Somers Solar Center, LLC",SolarPV,Solar Photovoltaic,CT,Tolland,CT,ROP,5.0,198,1,1.0,41.955,-72.445833,41.868472,-72.41162,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G293,60700,Wind Colebrook South,WindOn,Onshore Wind Turbine,CT,Litchfield,CT,ROP,5.0,228,1,1.0,41.961067,-73.140779,41.88747,-72.845211,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G294,63302,South Windsor Fuel Cell,NGCT,Other Natural Gas,CT,Hartford,CT,ROP,5.0,196,1,1.0,41.815417,-72.614377,41.820634,-72.684316,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G295,65667,East Windsor Solar One,SolarPV,Solar Photovoltaic,CT,Hartford,CT,ROP,5.0,199,1,1.0,41.89,-72.518,41.835611,-72.515803,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G296,58276,Mass Midstate Solar 2,SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,24,1,1.0,42.170417,-72.200145,42.152389,-72.192683,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G297,58279,Mass Midstate Solar 1,SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,24,1,1.0,42.219722,-71.878333,42.152389,-72.192683,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G298,59781,Upper Blackstone (MA) Treasure Valley,SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,250,1,1.0,42.332831,-71.987633,42.244144,-72.256242,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G299,62059,East Longmeadow Solar PV,SolarPV,Solar Photovoltaic,MA,Hampden,WCMA,ROP,5.0,179,1,1.0,42.046767,-72.459123,42.056223,-72.473883,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G300,62082,Southwick Solar PV,SolarPV,Solar Photovoltaic,MA,Hampden,WCMA,ROP,5.0,200,1,1.0,42.05,-72.75,42.190512,-72.421681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G301,62583,Tanglewood Circle Solar 1 LLC,SolarPV,Solar Photovoltaic,MA,Berkshire,WCMA,ROP,5.0,98,1,1.0,42.252046,-73.109957,42.454238,-72.608919,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G302,62652,Happy Hollow CSG Hybrid,SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,176,1,1.0,42.606995,-72.045291,42.573475,-72.299227,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G303,62897,Holiday Hill Community Wind,WindOn,Onshore Wind Turbine,MA,Hampden,WCMA,ROP,5.0,249,1,1.0,42.212535,-72.871262,42.28816,-72.497445,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G304,62969,Syncarpha Puddon I Hybrid CSG,SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,24,1,1.0,42.139492,-71.633132,42.152389,-72.192683,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G305,62970,Syncarpha Puddon II Hybrid CSG,SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,24,1,1.0,42.133867,-71.631045,42.152389,-72.192683,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G306,62974,Syncarpha Millbury Hybrid (CSG),SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,24,1,1.0,42.175203,-71.793031,42.152389,-72.192683,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G307,62977,Syncarpha Northbridge I Hybrid(CSG),SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,24,1,1.0,42.11239,-71.648261,42.152389,-72.192683,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G308,62978,Syncarpha Northbridge II Hybrid CSG,SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,24,1,1.0,42.115652,-71.644047,42.152389,-72.192683,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
